population,metric,physical_sequence,object_id,method,frames,sum
initial_good,add_01,20200813-subject-02/20200813_152842,10,s0_l1,276,23700.0
initial_good,add_01,20200813-subject-02/20200813_152842,10,s0_l0,276,23600.0
initial_good,add_01,20200813-subject-02/20200813_152842,10,s1_l1,276,23800.0
initial_good,add_01,20200813-subject-02/20200813_152842,10,s1_l0,276,23500.0
initial_good,add_01,20200813-subject-02/20200813_152842,10,fp,276,20400.0
initial_good,add_01,20200813-subject-02/20200813_153152,11,residual,568,45700.0
initial_good,add_01,20200813-subject-02/20200813_153152,11,s0_l1,568,45600.0
initial_good,add_01,20200813-subject-02/20200813_153152,11,s0_l0,568,45600.0
initial_good,add_01,20200813-subject-02/20200813_153152,11,s1_l1,568,45700.0
initial_good,add_01,20200813-subject-02/20200813_153152,11,s1_l0,568,46200.0
initial_good,add_01,20200813-subject-02/20200813_153152,11,fp,568,51400.0
initial_good,add_01,20200813-subject-02/20200813_153453,12,residual,355,34200.0
initial_good,add_01,20200813-subject-02/20200813_153453,12,s0_l1,355,34300.0
initial_good,add_01,20200813-subject-02/20200813_153453,12,s0_l0,355,34300.0
initial_good,add_01,20200813-subject-02/20200813_153453,12,s1_l1,355,34300.0
initial_good,add_01,20200813-subject-02/20200813_153453,12,s1_l0,355,34300.0
initial_good,add_01,20200813-subject-02/20200813_153453,12,fp,355,35500.0
initial_good,add_01,20200813-subject-02/20200813_153802,13,residual,355,0.0
initial_good,add_01,20200813-subject-02/20200813_153802,13,s0_l1,355,0.0
initial_good,add_01,20200813-subject-02/20200813_153802,13,s0_l0,355,0.0
initial_good,add_01,20200813-subject-02/20200813_153802,13,s1_l1,355,0.0
initial_good,add_01,20200813-subject-02/20200813_153802,13,s1_l0,355,0.0
initial_good,add_01,20200813-subject-02/20200813_153802,13,fp,355,0.0
initial_good,add_01,20200813-subject-02/20200813_154103,14,residual,292,15300.0
initial_good,add_01,20200813-subject-02/20200813_154103,14,s0_l1,292,15200.0
initial_good,add_01,20200813-subject-02/20200813_154103,14,s0_l0,292,15200.0
initial_good,add_01,20200813-subject-02/20200813_154103,14,s1_l1,292,15000.0
initial_good,add_01,20200813-subject-02/20200813_154103,14,s1_l0,292,15100.0
initial_good,add_01,20200813-subject-02/20200813_154103,14,fp,292,10100.0
initial_good,add_01,20200813-subject-02/20200813_154408,15,residual,335,30600.0
initial_good,add_01,20200813-subject-02/20200813_154408,15,s0_l1,335,30600.0
initial_good,add_01,20200813-subject-02/20200813_154408,15,s0_l0,335,30600.0
initial_good,add_01,20200813-subject-02/20200813_154408,15,s1_l1,335,30400.0
initial_good,add_01,20200813-subject-02/20200813_154408,15,s1_l0,335,30400.0
initial_good,add_01,20200813-subject-02/20200813_154408,15,fp,335,23200.0
initial_good,add_01,20200813-subject-02/20200813_154729,16,residual,497,0.0
initial_good,add_01,20200813-subject-02/20200813_154729,16,s0_l1,497,0.0
initial_good,add_01,20200813-subject-02/20200813_154729,16,s0_l0,497,0.0
initial_good,add_01,20200813-subject-02/20200813_154729,16,s1_l1,497,0.0
initial_good,add_01,20200813-subject-02/20200813_154729,16,s1_l0,497,0.0
initial_good,add_01,20200813-subject-02/20200813_154729,16,fp,497,0.0
initial_good,add_01,20200813-subject-02/20200813_155314,18,residual,118,4400.0
initial_good,add_01,20200813-subject-02/20200813_155314,18,s0_l1,118,4200.0
initial_good,add_01,20200813-subject-02/20200813_155314,18,s0_l0,118,4300.0
initial_good,add_01,20200813-subject-02/20200813_155314,18,s1_l1,118,4400.0
initial_good,add_01,20200813-subject-02/20200813_155314,18,s1_l0,118,4300.0
initial_good,add_01,20200813-subject-02/20200813_155314,18,fp,118,2800.0
initial_good,add_01,20200813-subject-02/20200813_155633,20,residual,355,3500.0
initial_good,add_01,20200813-subject-02/20200813_155633,20,s0_l1,355,3500.0
initial_good,add_01,20200813-subject-02/20200813_155633,20,s0_l0,355,3500.0
initial_good,add_01,20200813-subject-02/20200813_155633,20,s1_l1,355,3500.0
initial_good,add_01,20200813-subject-02/20200813_155633,20,s1_l0,355,3500.0
initial_good,add_01,20200813-subject-02/20200813_155633,20,fp,355,3100.0
initial_good,add_01,20200813-subject-02/20200813_155953,21,residual,73,6700.0
initial_good,add_01,20200813-subject-02/20200813_155953,21,s0_l1,73,6700.0
initial_good,add_01,20200813-subject-02/20200813_155953,21,s0_l0,73,6600.0
initial_good,add_01,20200813-subject-02/20200813_155953,21,s1_l1,73,6800.0
initial_good,add_01,20200813-subject-02/20200813_155953,21,s1_l0,73,6600.0
initial_good,add_01,20200813-subject-02/20200813_155953,21,fp,73,2500.0
initial_good,adds_005,20200709-subject-01/20200709_142123,1,residual,365,36500.0
initial_good,adds_005,20200709-subject-01/20200709_142123,1,s0_l1,365,36500.0
initial_good,adds_005,20200709-subject-01/20200709_142123,1,s0_l0,365,36500.0
initial_good,adds_005,20200709-subject-01/20200709_142123,1,s1_l1,365,36500.0
initial_good,adds_005,20200709-subject-01/20200709_142123,1,s1_l0,365,36500.0
initial_good,adds_005,20200709-subject-01/20200709_142123,1,fp,365,35600.0
initial_good,adds_005,20200709-subject-01/20200709_142446,2,residual,213,21300.0
initial_good,adds_005,20200709-subject-01/20200709_142446,2,s0_l1,213,21300.0
initial_good,adds_005,20200709-subject-01/20200709_142446,2,s0_l0,213,21300.0
initial_good,adds_005,20200709-subject-01/20200709_142446,2,s1_l1,213,21300.0
initial_good,adds_005,20200709-subject-01/20200709_142446,2,s1_l0,213,21300.0
initial_good,adds_005,20200709-subject-01/20200709_142446,2,fp,213,21300.0
initial_good,adds_005,20200709-subject-01/20200709_142802,3,residual,355,35500.0
initial_good,adds_005,20200709-subject-01/20200709_142802,3,s0_l1,355,35500.0
initial_good,adds_005,20200709-subject-01/20200709_142802,3,s0_l0,355,35500.0
initial_good,adds_005,20200709-subject-01/20200709_142802,3,s1_l1,355,35500.0
initial_good,adds_005,20200709-subject-01/20200709_142802,3,s1_l0,355,35500.0
initial_good,adds_005,20200709-subject-01/20200709_142802,3,fp,355,35500.0
initial_good,adds_005,20200709-subject-01/20200709_143125,4,residual,284,28400.0
initial_good,adds_005,20200709-subject-01/20200709_143125,4,s0_l1,284,28400.0
initial_good,adds_005,20200709-subject-01/20200709_143125,4,s0_l0,284,28400.0
initial_good,adds_005,20200709-subject-01/20200709_143125,4,s1_l1,284,28400.0
initial_good,adds_005,20200709-subject-01/20200709_143125,4,s1_l0,284,28400.0
initial_good,adds_005,20200709-subject-01/20200709_143125,4,fp,284,25200.0
initial_good,adds_005,20200709-subject-01/20200709_143531,5,residual,292,29200.0
initial_good,adds_005,20200709-subject-01/20200709_143531,5,s0_l1,292,29200.0
initial_good,adds_005,20200709-subject-01/20200709_143531,5,s0_l0,292,29200.0
initial_good,adds_005,20200709-subject-01/20200709_143531,5,s1_l1,292,29200.0
initial_good,adds_005,20200709-subject-01/20200709_143531,5,s1_l0,292,29200.0
initial_good,adds_005,20200709-subject-01/20200709_143531,5,fp,292,29100.0
initial_good,adds_005,20200709-subject-01/20200709_143907,6,residual,213,19000.0
initial_good,adds_005,20200709-subject-01/20200709_143907,6,s0_l1,213,19300.0
initial_good,adds_005,20200709-subject-01/20200709_143907,6,s0_l0,213,19300.0
initial_good,adds_005,20200709-subject-01/20200709_143907,6,s1_l1,213,19200.0
initial_good,adds_005,20200709-subject-01/20200709_143907,6,s1_l0,213,19000.0
initial_good,adds_005,20200709-subject-01/20200709_143907,6,fp,213,12000.0
initial_good,adds_005,20200709-subject-01/20200709_144313,7,residual,71,6800.0
initial_good,adds_005,20200709-subject-01/20200709_144313,7,s0_l1,71,7100.0
initial_good,adds_005,20200709-subject-01/20200709_144313,7,s0_l0,71,7100.0
initial_good,adds_005,20200709-subject-01/20200709_144313,7,s1_l1,71,7100.0
initial_good,adds_005,20200709-subject-01/20200709_144313,7,s1_l0,71,7100.0
initial_good,adds_005,20200709-subject-01/20200709_144313,7,fp,71,4400.0
initial_good,adds_005,20200709-subject-01/20200709_144735,8,residual,71,4200.0
initial_good,adds_005,20200709-subject-01/20200709_144735,8,s0_l1,71,5100.0
initial_good,adds_005,20200709-subject-01/20200709_144735,8,s0_l0,71,5200.0
initial_good,adds_005,20200709-subject-01/20200709_144735,8,s1_l1,71,5400.0
initial_good,adds_005,20200709-subject-01/20200709_144735,8,s1_l0,71,5300.0
initial_good,adds_005,20200709-subject-01/20200709_144735,8,fp,71,5000.0
initial_good,adds_005,20200709-subject-01/20200709_145132,9,residual,219,21900.0
initial_good,adds_005,20200709-subject-01/20200709_145132,9,s0_l1,219,21900.0
initial_good,adds_005,20200709-subject-01/20200709_145132,9,s0_l0,219,21900.0
initial_good,adds_005,20200709-subject-01/20200709_145132,9,s1_l1,219,21900.0
initial_good,adds_005,20200709-subject-01/20200709_145132,9,s1_l0,219,21900.0
initial_good,adds_005,20200709-subject-01/20200709_145132,9,fp,219,19700.0
initial_good,adds_005,20200709-subject-01/20200709_145743,10,residual,213,20700.0
initial_good,adds_005,20200709-subject-01/20200709_145743,10,s0_l1,213,20000.0
initial_good,adds_005,20200709-subject-01/20200709_145743,10,s0_l0,213,20000.0
initial_good,adds_005,20200709-subject-01/20200709_145743,10,s1_l1,213,20000.0
initial_good,adds_005,20200709-subject-01/20200709_145743,10,s1_l0,213,20000.0
initial_good,adds_005,20200709-subject-01/20200709_145743,10,fp,213,17400.0
initial_good,adds_005,20200709-subject-01/20200709_150144,11,residual,426,38600.0
initial_good,adds_005,20200709-subject-01/20200709_150144,11,s0_l1,426,38500.0
initial_good,adds_005,20200709-subject-01/20200709_150144,11,s0_l0,426,38500.0
initial_good,adds_005,20200709-subject-01/20200709_150144,11,s1_l1,426,38500.0
initial_good,adds_005,20200709-subject-01/20200709_150144,11,s1_l0,426,38500.0
initial_good,adds_005,20200709-subject-01/20200709_150144,11,fp,426,38300.0
initial_good,adds_005,20200709-subject-01/20200709_150524,12,residual,355,31600.0
initial_good,adds_005,20200709-subject-01/20200709_150524,12,s0_l1,355,31700.0
initial_good,adds_005,20200709-subject-01/20200709_150524,12,s0_l0,355,32700.0
initial_good,adds_005,20200709-subject-01/20200709_150524,12,s1_l1,355,32500.0
initial_good,adds_005,20200709-subject-01/20200709_150524,12,s1_l0,355,32600.0
initial_good,adds_005,20200709-subject-01/20200709_150524,12,fp,355,30200.0
initial_good,adds_005,20200709-subject-01/20200709_150906,13,residual,365,35700.0
initial_good,adds_005,20200709-subject-01/20200709_150906,13,s0_l1,365,35600.0
initial_good,adds_005,20200709-subject-01/20200709_150906,13,s0_l0,365,35600.0
initial_good,adds_005,20200709-subject-01/20200709_150906,13,s1_l1,365,35700.0
initial_good,adds_005,20200709-subject-01/20200709_150906,13,s1_l0,365,35700.0
initial_good,adds_005,20200709-subject-01/20200709_150906,13,fp,365,36500.0
initial_good,adds_005,20200709-subject-01/20200709_151246,14,residual,292,29000.0
initial_good,adds_005,20200709-subject-01/20200709_151246,14,s0_l1,292,29100.0
initial_good,adds_005,20200709-subject-01/20200709_151246,14,s0_l0,292,29100.0
initial_good,adds_005,20200709-subject-01/20200709_151246,14,s1_l1,292,29200.0
initial_good,adds_005,20200709-subject-01/20200709_151246,14,s1_l0,292,29200.0
initial_good,adds_005,20200709-subject-01/20200709_151246,14,fp,292,20800.0
initial_good,adds_005,20200709-subject-01/20200709_151632,15,residual,355,35500.0
initial_good,adds_005,20200709-subject-01/20200709_151632,15,s0_l1,355,35500.0
initial_good,adds_005,20200709-subject-01/20200709_151632,15,s0_l0,355,35500.0
initial_good,adds_005,20200709-subject-01/20200709_151632,15,s1_l1,355,35500.0
initial_good,adds_005,20200709-subject-01/20200709_151632,15,s1_l0,355,35500.0
initial_good,adds_005,20200709-subject-01/20200709_151632,15,fp,355,34300.0
initial_good,adds_005,20200709-subject-01/20200709_151948,16,residual,426,41100.0
initial_good,adds_005,20200709-subject-01/20200709_151948,16,s0_l1,426,41000.0
initial_good,adds_005,20200709-subject-01/20200709_151948,16,s0_l0,426,41000.0
initial_good,adds_005,20200709-subject-01/20200709_151948,16,s1_l1,426,41000.0
initial_good,adds_005,20200709-subject-01/20200709_151948,16,s1_l0,426,41000.0
initial_good,adds_005,20200709-subject-01/20200709_151948,16,fp,426,40600.0
initial_good,adds_005,20200709-subject-01/20200709_152420,17,residual,146,11400.0
initial_good,adds_005,20200709-subject-01/20200709_152420,17,s0_l1,146,11000.0
initial_good,adds_005,20200709-subject-01/20200709_152420,17,s0_l0,146,11300.0
initial_good,adds_005,20200709-subject-01/20200709_152420,17,s1_l1,146,10500.0
initial_good,adds_005,20200709-subject-01/20200709_152420,17,s1_l0,146,11100.0
initial_good,adds_005,20200709-subject-01/20200709_152420,17,fp,146,13200.0
initial_good,adds_005,20200709-subject-01/20200709_153548,21,residual,142,14100.0
initial_good,adds_005,20200709-subject-01/20200709_153548,21,s0_l1,142,14100.0
initial_good,adds_005,20200709-subject-01/20200709_153548,21,s0_l0,142,14100.0
initial_good,adds_005,20200709-subject-01/20200709_153548,21,s1_l1,142,14000.0
initial_good,adds_005,20200709-subject-01/20200709_153548,21,s1_l0,142,14100.0
initial_good,adds_005,20200709-subject-01/20200709_153548,21,fp,142,6100.0
initial_good,adds_005,20200813-subject-02/20200813_145612,1,residual,584,58400.0
initial_good,adds_005,20200813-subject-02/20200813_145612,1,s0_l1,584,58000.0
initial_good,adds_005,20200813-subject-02/20200813_145612,1,s0_l0,584,58000.0
initial_good,adds_005,20200813-subject-02/20200813_145612,1,s1_l1,584,58000.0
initial_good,adds_005,20200813-subject-02/20200813_145612,1,s1_l0,584,58000.0
initial_good,adds_005,20200813-subject-02/20200813_145612,1,fp,584,56900.0
initial_good,adds_005,20200813-subject-02/20200813_145920,2,residual,438,43800.0
initial_good,adds_005,20200813-subject-02/20200813_145920,2,s0_l1,438,43800.0
initial_good,adds_005,20200813-subject-02/20200813_145920,2,s0_l0,438,43800.0
initial_good,adds_005,20200813-subject-02/20200813_145920,2,s1_l1,438,43800.0
initial_good,adds_005,20200813-subject-02/20200813_145920,2,s1_l0,438,43800.0
initial_good,adds_005,20200813-subject-02/20200813_145920,2,fp,438,43700.0
initial_good,adds_005,20200813-subject-02/20200813_150228,3,residual,142,14200.0
initial_good,adds_005,20200813-subject-02/20200813_150228,3,s0_l1,142,14200.0
initial_good,adds_005,20200813-subject-02/20200813_150228,3,s0_l0,142,14200.0
initial_good,adds_005,20200813-subject-02/20200813_150228,3,s1_l1,142,14200.0
initial_good,adds_005,20200813-subject-02/20200813_150228,3,s1_l0,142,14200.0
initial_good,adds_005,20200813-subject-02/20200813_150228,3,fp,142,9100.0
initial_good,adds_005,20200813-subject-02/20200813_150535,4,residual,292,28900.0
initial_good,adds_005,20200813-subject-02/20200813_150535,4,s0_l1,292,28900.0
initial_good,adds_005,20200813-subject-02/20200813_150535,4,s0_l0,292,28900.0
initial_good,adds_005,20200813-subject-02/20200813_150535,4,s1_l1,292,28900.0
initial_good,adds_005,20200813-subject-02/20200813_150535,4,s1_l0,292,28800.0
initial_good,adds_005,20200813-subject-02/20200813_150535,4,fp,292,17400.0
initial_good,adds_005,20200813-subject-02/20200813_150823,5,residual,355,33200.0
initial_good,adds_005,20200813-subject-02/20200813_150823,5,s0_l1,355,33200.0
initial_good,adds_005,20200813-subject-02/20200813_150823,5,s0_l0,355,33200.0
initial_good,adds_005,20200813-subject-02/20200813_150823,5,s1_l1,355,33200.0
initial_good,adds_005,20200813-subject-02/20200813_150823,5,s1_l0,355,33200.0
initial_good,adds_005,20200813-subject-02/20200813_150823,5,fp,355,32900.0
initial_good,adds_005,20200813-subject-02/20200813_151117,6,residual,142,12300.0
initial_good,adds_005,20200813-subject-02/20200813_151117,6,s0_l1,142,12500.0
initial_good,adds_005,20200813-subject-02/20200813_151117,6,s0_l0,142,12500.0
initial_good,adds_005,20200813-subject-02/20200813_151117,6,s1_l1,142,12400.0
initial_good,adds_005,20200813-subject-02/20200813_151117,6,s1_l0,142,12500.0
initial_good,adds_005,20200813-subject-02/20200813_151117,6,fp,142,3500.0
initial_good,adds_005,20200813-subject-02/20200813_151925,7,residual,426,39200.0
initial_good,adds_005,20200813-subject-02/20200813_151925,7,s0_l1,426,39100.0
initial_good,adds_005,20200813-subject-02/20200813_151925,7,s0_l0,426,39100.0
initial_good,adds_005,20200813-subject-02/20200813_151925,7,s1_l1,426,39000.0
initial_good,adds_005,20200813-subject-02/20200813_151925,7,s1_l0,426,39100.0
initial_good,adds_005,20200813-subject-02/20200813_151925,7,fp,426,25300.0
initial_good,adds_005,20200813-subject-02/20200813_152215,8,residual,142,12300.0
initial_good,adds_005,20200813-subject-02/20200813_152215,8,s0_l1,142,12400.0
initial_good,adds_005,20200813-subject-02/20200813_152215,8,s0_l0,142,12300.0
initial_good,adds_005,20200813-subject-02/20200813_152215,8,s1_l1,142,12400.0
initial_good,adds_005,20200813-subject-02/20200813_152215,8,s1_l0,142,12400.0
initial_good,adds_005,20200813-subject-02/20200813_152215,8,fp,142,10400.0
initial_good,adds_005,20200813-subject-02/20200813_152513,9,residual,219,21500.0
initial_good,adds_005,20200813-subject-02/20200813_152513,9,s0_l1,219,21500.0
initial_good,adds_005,20200813-subject-02/20200813_152513,9,s0_l0,219,21500.0
initial_good,adds_005,20200813-subject-02/20200813_152513,9,s1_l1,219,21300.0
